transaction_id,user_id,transaction_date,amount
TX-12660,USR-0852,2025-09-22,99
TX-12661,USR-0853,2025-04-06,99
TX-12662,USR-0853,2025-05-06,99
TX-12663,USR-0854,2025-03-04,99
TX-12664,USR-0854,2025-04-03,99
TX-12665,USR-0854,2025-05-04,99
TX-12666,USR-0854,2025-06-03,99
TX-12667,USR-0854,2025-07-04,99
TX-12668,USR-0854,2025-08-03,99
TX-12669,USR-0855,2025-05-17,299
TX-12670,USR-0855,2025-06-16,299
TX-12671,USR-0856,2025-08-17,299
TX-12672,USR-0856,2025-09-16,299
TX-12673,USR-0856,2025-10-17,299
TX-12674,USR-0856,2025-11-16,299
TX-12675,USR-0856,2025-12-17,299
TX-12676,USR-0857,2025-03-17,99
TX-12677,USR-0857,2025-04-16,99
TX-12678,USR-0857,2025-05-17,99
TX-12679,USR-0857,2025-06-16,99
TX-12680,USR-0857,2025-07-17,99
TX-12681,USR-0857,2025-08-16,99
TX-12682,USR-0857,2025-09-16,99
TX-12683,USR-0857,2025-10-16,99
TX-12684,USR-0857,2025-11-16,99
TX-12685,USR-0857,2025-12-16,99
TX-12686,USR-0858,2025-08-18,99
TX-12687,USR-0858,2025-09-17,99
TX-12688,USR-0858,2025-10-18,99
TX-12689,USR-0858,2025-11-17,99
TX-12690,USR-0858,2025-12-18,99
TX-12691,USR-0859,2025-11-09,299
TX-12692,USR-0860,2025-01-03,99
TX-12693,USR-0860,2025-02-02,99
TX-12694,USR-0860,2025-03-05,99
TX-12695,USR-0861,2025-11-09,99
TX-12696,USR-0861,2025-12-09,99
TX-12697,USR-0862,2025-04-09,299
TX-12698,USR-0862,2025-05-09,299
TX-12699,USR-0862,2025-06-09,299
TX-12700,USR-0863,2025-04-03,999
TX-12701,USR-0863,2025-05-03,999
TX-12702,USR-0863,2025-06-03,999
TX-12703,USR-0863,2025-07-03,999
TX-12704,USR-0863,2025-08-03,999
TX-12705,USR-0864,2025-01-07,99
TX-12706,USR-0864,2025-02-06,99
TX-12707,USR-0864,2025-03-09,99
TX-12708,USR-0865,2025-09-20,99
TX-12709,USR-0865,2025-10-20,99
TX-12710,USR-0866,2025-03-19,99
TX-12711,USR-0866,2025-04-18,99
TX-12712,USR-0866,2025-05-19,99
TX-12713,USR-0867,2025-07-27,99
TX-12714,USR-0867,2025-08-26,99
TX-12715,USR-0867,2025-09-26,99
TX-12716,USR-0867,2025-10-26,99
TX-12717,USR-0867,2025-11-26,99
TX-12718,USR-0868,2025-04-27,99
TX-12719,USR-0868,2025-05-27,99
TX-12720,USR-0869,2025-11-05,99
TX-12721,USR-0869,2025-12-05,99
TX-12722,USR-0870,2025-11-19,99
TX-12723,USR-0870,2025-12-19,99
TX-12724,USR-0871,2025-09-16,299
TX-12725,USR-0872,2025-05-19,99
TX-12726,USR-0872,2025-06-18,99
TX-12727,USR-0873,2025-11-09,299
TX-12728,USR-0873,2025-12-09,299
TX-12729,USR-0874,2025-10-22,999
TX-12730,USR-0874,2025-11-21,999
TX-12731,USR-0874,2025-12-22,999
TX-12732,USR-0875,2025-05-23,99
TX-12733,USR-0875,2025-06-22,99
TX-12734,USR-0875,2025-07-23,99
TX-12735,USR-0875,2025-08-22,99
TX-12736,USR-0875,2025-09-22,99
TX-12737,USR-0876,2025-11-10,99
TX-12738,USR-0876,2025-12-10,99
TX-12739,USR-0877,2025-09-04,299
TX-12740,USR-0877,2025-10-04,299
TX-12741,USR-0878,2025-05-27,299
TX-12742,USR-0879,2025-08-06,299
TX-12743,USR-0879,2025-09-05,299
TX-12744,USR-0880,2025-03-09,299
TX-12745,USR-0881,2025-04-07,99
TX-12746,USR-0881,2025-05-07,99
TX-12747,USR-0882,2025-08-16,99
TX-12748,USR-0882,2025-09-15,99
TX-12749,USR-0882,2025-10-16,99
TX-12750,USR-0882,2025-11-15,99
TX-12751,USR-0883,2025-11-29,299
TX-12752,USR-0884,2025-02-19,99
TX-12753,USR-0884,2025-03-21,99
TX-12754,USR-0885,2025-03-29,299
TX-12755,USR-0885,2025-04-28,299
TX-12756,USR-0885,2025-05-29,299
TX-12757,USR-0886,2025-01-06,99
TX-12758,USR-0887,2025-04-15,99
TX-12759,USR-0888,2025-05-24,999
TX-12760,USR-0888,2025-06-23,999
TX-12761,USR-0889,2025-12-09,999
TX-12762,USR-0890,2025-06-11,99
TX-12763,USR-0890,2025-07-11,99
TX-12764,USR-0890,2025-08-11,99
TX-12765,USR-0890,2025-09-10,99
TX-12766,USR-0890,2025-10-11,99
TX-12767,USR-0890,2025-11-10,99
TX-12768,USR-0890,2025-12-11,99
TX-12769,USR-0891,2025-02-26,99
TX-12770,USR-0891,2025-03-28,99
TX-12771,USR-0891,2025-04-28,99
TX-12772,USR-0891,2025-05-28,99
TX-12773,USR-0891,2025-06-28,99
TX-12774,USR-0891,2025-07-28,99
TX-12775,USR-0892,2025-04-16,299
TX-12776,USR-0892,2025-05-16,299
TX-12777,USR-0892,2025-06-16,299
TX-12778,USR-0892,2025-07-16,299
TX-12779,USR-0892,2025-08-16,299
TX-12780,USR-0893,2025-09-03,99
TX-12781,USR-0894,2025-04-16,99
TX-12782,USR-0894,2025-05-16,99
TX-12783,USR-0894,2025-06-16,99
TX-12784,USR-0895,2025-02-10,999
TX-12785,USR-0895,2025-03-12,999
TX-12786,USR-0895,2025-04-12,999
TX-12787,USR-0895,2025-05-12,999
TX-12788,USR-0895,2025-06-12,999
TX-12789,USR-0895,2025-07-12,999
TX-12790,USR-0895,2025-08-12,999
TX-12791,USR-0896,2025-07-23,99
TX-12792,USR-0896,2025-08-22,99
TX-12793,USR-0896,2025-09-22,99
TX-12794,USR-0897,2025-10-07,99
TX-12795,USR-0897,2025-11-06,99
TX-12796,USR-0898,2025-04-23,299
TX-12797,USR-0898,2025-05-23,299
TX-12798,USR-0898,2025-06-23,299
TX-12799,USR-0898,2025-07-23,299
TX-12800,USR-0898,2025-08-23,299
TX-12801,USR-0899,2025-09-07,299
TX-12802,USR-0899,2025-10-07,299
TX-12803,USR-0899,2025-11-07,299
TX-12804,USR-0899,2025-12-07,299
TX-12805,USR-0900,2025-08-02,999
TX-12806,USR-0900,2025-09-01,999
TX-12807,USR-0901,2025-10-19,299
TX-12808,USR-0902,2025-06-17,99
TX-12809,USR-0902,2025-07-17,99
TX-12810,USR-0902,2025-08-17,99
TX-12811,USR-0902,2025-09-16,99
TX-12812,USR-0902,2025-10-17,99
TX-12813,USR-0902,2025-11-16,99
TX-12814,USR-0903,2025-05-24,99
TX-12815,USR-0904,2025-12-13,99
TX-12816,USR-0905,2025-02-18,99
TX-12817,USR-0905,2025-03-20,99
TX-12818,USR-0905,2025-04-20,99
TX-12819,USR-0905,2025-05-20,99
TX-12820,USR-0905,2025-06-20,99
TX-12821,USR-0906,2025-11-15,99
TX-12822,USR-0906,2025-12-15,99
TX-12823,USR-0907,2025-12-12,299
TX-12824,USR-0908,2025-12-02,99
TX-12825,USR-0909,2025-03-15,999
TX-12826,USR-0909,2025-04-14,999
TX-12827,USR-0909,2025-05-15,999
TX-12828,USR-0909,2025-06-14,999
TX-12829,USR-0909,2025-07-15,999
TX-12830,USR-0909,2025-08-14,999
TX-12831,USR-0909,2025-09-14,999
TX-12832,USR-0910,2025-01-31,999
TX-12833,USR-0910,2025-03-02,999
TX-12834,USR-0910,2025-04-02,999
TX-12835,USR-0910,2025-05-02,999
TX-12836,USR-0911,2025-01-16,99
TX-12837,USR-0912,2025-07-16,299
TX-12838,USR-0913,2025-04-07,99
TX-12839,USR-0914,2025-12-10,99
TX-12840,USR-0915,2025-03-20,299
TX-12841,USR-0915,2025-04-19,299
TX-12842,USR-0915,2025-05-20,299
TX-12843,USR-0916,2025-09-06,299
TX-12844,USR-0916,2025-10-06,299
TX-12845,USR-0916,2025-11-06,299
TX-12846,USR-0916,2025-12-06,299
TX-12847,USR-0917,2025-06-12,99
TX-12848,USR-0918,2025-04-15,999
TX-12849,USR-0918,2025-05-15,999
TX-12850,USR-0918,2025-06-15,999
TX-12851,USR-0918,2025-07-15,999
TX-12852,USR-0918,2025-08-15,999
TX-12853,USR-0919,2025-03-24,299
TX-12854,USR-0919,2025-04-23,299
TX-12855,USR-0919,2025-05-24,299
TX-12856,USR-0919,2025-06-23,299
TX-12857,USR-0919,2025-07-24,299
TX-12858,USR-0920,2025-08-30,99
TX-12859,USR-0920,2025-09-29,99
TX-12860,USR-0920,2025-10-30,99
TX-12861,USR-0921,2025-09-08,99
TX-12862,USR-0921,2025-10-08,99
TX-12863,USR-0921,2025-11-08,99
TX-12864,USR-0921,2025-12-08,99
TX-12865,USR-0922,2025-06-06,299
TX-12866,USR-0922,2025-07-06,299
TX-12867,USR-0922,2025-08-06,299
TX-12868,USR-0922,2025-09-05,299
TX-12869,USR-0922,2025-10-06,299
TX-12870,USR-0923,2025-09-16,299
TX-12871,USR-0923,2025-10-16,299
TX-12872,USR-0923,2025-11-16,299
TX-12873,USR-0923,2025-12-16,299
TX-12874,USR-0924,2025-11-13,99
TX-12875,USR-0924,2025-12-13,99
TX-12876,USR-0925,2025-07-03,99
TX-12877,USR-0925,2025-08-02,99
TX-12878,USR-0925,2025-09-02,99
TX-12879,USR-0925,2025-10-02,99
TX-12880,USR-0925,2025-11-02,99
TX-12881,USR-0925,2025-12-02,99
TX-12882,USR-0926,2025-11-21,299
TX-12883,USR-0926,2025-12-21,299
TX-12884,USR-0927,2025-06-12,99
TX-12885,USR-0927,2025-07-12,99
TX-12886,USR-0927,2025-08-12,99
TX-12887,USR-0927,2025-09-11,99
TX-12888,USR-0928,2025-06-27,99
TX-12889,USR-0928,2025-07-27,99
TX-12890,USR-0929,2025-03-17,99
TX-12891,USR-0929,2025-04-16,99
TX-12892,USR-0929,2025-05-17,99
TX-12893,USR-0929,2025-06-16,99
TX-12894,USR-0929,2025-07-17,99
TX-12895,USR-0929,2025-08-16,99
TX-12896,USR-0930,2025-10-17,999
TX-12897,USR-0930,2025-11-16,999
TX-12898,USR-0930,2025-12-17,999
TX-12899,USR-0931,2025-10-01,999
TX-12900,USR-0931,2025-10-31,999
TX-12901,USR-0931,2025-12-01,999
TX-12902,USR-0932,2025-11-05,99
TX-12903,USR-0932,2025-12-05,99
TX-12904,USR-0933,2025-04-23,299
TX-12905,USR-0934,2025-07-25,99
TX-12906,USR-0934,2025-08-24,99
TX-12907,USR-0935,2025-04-01,999
TX-12908,USR-0935,2025-05-01,999
TX-12909,USR-0935,2025-06-01,999
TX-12910,USR-0935,2025-07-01,999
TX-12911,USR-0935,2025-08-01,999
TX-12912,USR-0935,2025-08-31,999
TX-12913,USR-0936,2025-06-19,299
TX-12914,USR-0936,2025-07-19,299
TX-12915,USR-0936,2025-08-19,299
TX-12916,USR-0936,2025-09-18,299
TX-12917,USR-0936,2025-10-19,299
TX-12918,USR-0937,2025-07-24,99
TX-12919,USR-0937,2025-08-23,99
TX-12920,USR-0937,2025-09-23,99
TX-12921,USR-0938,2025-06-15,99
TX-12922,USR-0938,2025-07-15,99
TX-12923,USR-0938,2025-08-15,99
TX-12924,USR-0938,2025-09-14,99
TX-12925,USR-0938,2025-10-15,99
TX-12926,USR-0938,2025-11-14,99
TX-12927,USR-0938,2025-12-15,99
TX-12928,USR-0939,2025-06-02,999
TX-12929,USR-0939,2025-07-02,999
TX-12930,USR-0940,2025-07-16,299
TX-12931,USR-0940,2025-08-15,299
TX-12932,USR-0940,2025-09-15,299
TX-12933,USR-0940,2025-10-15,299
TX-12934,USR-0940,2025-11-15,299
TX-12935,USR-0940,2025-12-15,299
TX-12936,USR-0941,2025-04-04,99
TX-12937,USR-0941,2025-05-04,99
TX-12938,USR-0941,2025-06-04,99
TX-12939,USR-0941,2025-07-04,99
TX-12940,USR-0941,2025-08-04,99
TX-12941,USR-0941,2025-09-03,99
TX-12942,USR-0942,2025-11-10,299
TX-12943,USR-0942,2025-12-10,299
TX-12944,USR-0943,2025-10-01,99
TX-12945,USR-0943,2025-10-31,99
TX-12946,USR-0944,2025-08-11,299
TX-12947,USR-0944,2025-09-10,299
TX-12948,USR-0944,2025-10-11,299
TX-12949,USR-0945,2025-08-17,99
TX-12950,USR-0945,2025-09-16,99
TX-12951,USR-0945,2025-10-17,99
TX-12952,USR-0945,2025-11-16,99
TX-12953,USR-0946,2025-02-06,299
TX-12954,USR-0946,2025-03-08,299
TX-12955,USR-0946,2025-04-08,299
TX-12956,USR-0946,2025-05-08,299
TX-12957,USR-0946,2025-06-08,299
TX-12958,USR-0946,2025-07-08,299
TX-12959,USR-0946,2025-08-08,299
TX-12960,USR-0946,2025-09-07,299
TX-12961,USR-0946,2025-10-08,299
TX-12962,USR-0946,2025-11-07,299
TX-12963,USR-0946,2025-12-08,299
TX-12964,USR-0947,2025-08-06,999
TX-12965,USR-0947,2025-09-05,999
TX-12966,USR-0947,2025-10-06,999
TX-12967,USR-0947,2025-11-05,999
TX-12968,USR-0947,2025-12-06,999
TX-12969,USR-0948,2025-04-23,99
TX-12970,USR-0948,2025-05-23,99
TX-12971,USR-0948,2025-06-23,99
TX-12972,USR-0948,2025-07-23,99
TX-12973,USR-0948,2025-08-23,99
TX-12974,USR-0948,2025-09-22,99
TX-12975,USR-0948,2025-10-23,99
TX-12976,USR-0949,2025-03-11,299
TX-12977,USR-0950,2025-08-17,999
TX-12978,USR-0950,2025-09-16,999
TX-12979,USR-0950,2025-10-17,999
TX-12980,USR-0950,2025-11-16,999
TX-12981,USR-0950,2025-12-17,999
TX-12982,USR-0951,2025-09-09,99
TX-12983,USR-0951,2025-10-09,99
TX-12984,USR-0951,2025-11-09,99
TX-12985,USR-0951,2025-12-09,99
TX-12986,USR-0952,2025-04-20,99
TX-12987,USR-0952,2025-05-20,99
TX-12988,USR-0952,2025-06-20,99
TX-12989,USR-0952,2025-07-20,99
TX-12990,USR-0953,2025-10-19,99
TX-12991,USR-0953,2025-11-18,99
TX-12992,USR-0954,2025-12-03,99
TX-12993,USR-0955,2025-10-03,99
TX-12994,USR-0955,2025-11-02,99
TX-12995,USR-0955,2025-12-03,99
TX-12996,USR-0956,2025-12-22,99
TX-12997,USR-0957,2025-09-03,99
TX-12998,USR-0957,2025-10-03,99
TX-12999,USR-0958,2025-08-19,99
TX-13000,USR-0958,2025-09-18,99
TX-13001,USR-0958,2025-10-19,99
TX-13002,USR-0959,2025-10-17,299
TX-13003,USR-0959,2025-11-16,299
TX-13004,USR-0959,2025-12-17,299
TX-13005,USR-0960,2025-07-19,99
TX-13006,USR-0961,2025-07-22,99
TX-13007,USR-0961,2025-08-21,99
TX-13008,USR-0962,2025-02-06,99
TX-13009,USR-0963,2025-05-01,99
TX-13010,USR-0963,2025-05-31,99
TX-13011,USR-0964,2025-06-17,99
TX-13012,USR-0964,2025-07-17,99
TX-13013,USR-0964,2025-08-17,99
TX-13014,USR-0964,2025-09-16,99
TX-13015,USR-0964,2025-10-17,99
TX-13016,USR-0965,2025-12-22,99
TX-13017,USR-0966,2025-08-11,299
TX-13018,USR-0966,2025-09-10,299
TX-13019,USR-0966,2025-10-11,299
TX-13020,USR-0966,2025-11-10,299
TX-13021,USR-0966,2025-12-11,299
TX-13022,USR-0967,2025-10-19,99
TX-13023,USR-0967,2025-11-18,99
TX-13024,USR-0967,2025-12-19,99
TX-13025,USR-0968,2025-02-17,999
TX-13026,USR-0968,2025-03-19,999
TX-13027,USR-0968,2025-04-19,999
TX-13028,USR-0968,2025-05-19,999
TX-13029,USR-0968,2025-06-19,999
TX-13030,USR-0969,2025-08-24,299
TX-13031,USR-0970,2025-10-15,99
TX-13032,USR-0970,2025-11-14,99
TX-13033,USR-0970,2025-12-15,99
TX-13034,USR-0971,2025-09-23,299
TX-13035,USR-0971,2025-10-23,299
TX-13036,USR-0971,2025-11-23,299
TX-13037,USR-0971,2025-12-23,299
TX-13038,USR-0972,2025-11-11,299
TX-13039,USR-0972,2025-12-11,299
TX-13040,USR-0973,2025-11-09,99
TX-13041,USR-0973,2025-12-09,99
TX-13042,USR-0974,2025-11-20,999
TX-13043,USR-0974,2025-12-20,999
TX-13044,USR-0975,2025-09-12,99
TX-13045,USR-0975,2025-10-12,99
TX-13046,USR-0975,2025-11-12,99
TX-13047,USR-0975,2025-12-12,99
TX-13048,USR-0976,2025-09-02,999
TX-13049,USR-0976,2025-10-02,999
TX-13050,USR-0976,2025-11-02,999
TX-13051,USR-0976,2025-12-02,999
TX-13052,USR-0977,2025-11-09,99
TX-13053,USR-0977,2025-12-09,99
TX-13054,USR-0978,2025-10-01,299
TX-13055,USR-0978,2025-10-31,299
TX-13056,USR-0978,2025-12-01,299
TX-13057,USR-0979,2025-01-26,299
TX-13058,USR-0980,2025-02-11,99
TX-13059,USR-0980,2025-03-13,99
TX-13060,USR-0980,2025-04-13,99
TX-13061,USR-0980,2025-05-13,99
TX-13062,USR-0981,2025-03-08,999
TX-13063,USR-0981,2025-04-07,999
TX-13064,USR-0981,2025-05-08,999
TX-13065,USR-0982,2025-05-01,99
TX-13066,USR-0982,2025-05-31,99
TX-13067,USR-0983,2025-12-07,299
TX-13068,USR-0984,2025-10-02,99
TX-13069,USR-0984,2025-11-01,99
TX-13070,USR-0984,2025-12-02,99
TX-13071,USR-0985,2025-12-14,99
TX-13072,USR-0986,2025-05-23,99
TX-13073,USR-0987,2025-07-20,99
TX-13074,USR-0988,2025-04-23,99
TX-13075,USR-0988,2025-05-23,99
TX-13076,USR-0988,2025-06-23,99
TX-13077,USR-0988,2025-07-23,99
TX-13078,USR-0988,2025-08-23,99
TX-13079,USR-0988,2025-09-22,99
TX-13080,USR-0989,2025-04-02,99
TX-13081,USR-0989,2025-05-02,99
TX-13082,USR-0989,2025-06-02,99
TX-13083,USR-0989,2025-07-02,99
TX-13084,USR-0989,2025-08-02,99
TX-13085,USR-0989,2025-09-01,99
TX-13086,USR-0990,2025-03-18,99
TX-13087,USR-0990,2025-04-17,99
TX-13088,USR-0990,2025-05-18,99
TX-13089,USR-0990,2025-06-17,99
TX-13090,USR-0990,2025-07-18,99
TX-13091,USR-0990,2025-08-17,99
TX-13092,USR-0991,2025-03-16,99
TX-13093,USR-0992,2025-07-01,299
TX-13094,USR-0992,2025-07-31,299
TX-13095,USR-0992,2025-08-31,299
TX-13096,USR-0992,2025-09-30,299
TX-13097,USR-0992,2025-10-31,299
TX-13098,USR-0992,2025-11-30,299
TX-13099,USR-0993,2025-12-08,99
TX-13100,USR-0994,2025-10-14,99
TX-13101,USR-0995,2025-07-16,99
TX-13102,USR-0995,2025-08-15,99
TX-13103,USR-0995,2025-09-15,99
TX-13104,USR-0996,2025-04-22,99
TX-13105,USR-0996,2025-05-22,99
TX-13106,USR-0997,2025-08-13,99
TX-13107,USR-0998,2025-09-10,99
TX-13108,USR-0998,2025-10-10,99
TX-13109,USR-0998,2025-11-10,99
TX-13110,USR-0999,2025-07-06,99
TX-13111,USR-0999,2025-08-05,99
TX-13112,USR-0999,2025-09-05,99
TX-13113,USR-1000,2025-01-10,99
TX-13114,USR-1000,2025-02-09,99
TX-13115,USR-1000,2025-03-12,99
TX-13116,USR-1000,2025-04-11,99
TX-13117,USR-1000,2025-05-12,99
